method,class,feature,real_median,method_median,median_delta,robust_z_delta,relative_delta,hist_overlap
noise_aug,sharp,ch0_band2_frac,0.0051635296,0.0062529196,0.00108939,0.198674,0.210978,0.350000
noise_aug,sharp,ch0_band3_frac,0.0035149843,0.0039860824,0.00047109816,0.506491,0.134026,0.560784
noise_aug,sharp,ch0_band4_frac,0.0034139219,0.0047552707,0.0013413488,1.179106,0.392906,0.465686
noise_aug,sharp,ch0_band5_frac,0.0035732116,0.0045050168,0.00093180522,0.863297,0.260775,0.457843
noise_aug,sharp,ch0_crest,2.0371173,2.0405199,0.0034025543,0.020720,0.001670,0.500000
noise_aug,sharp,ch0_kurtosis,1.6314928,1.6724715,0.040978663,0.677633,0.025117,0.734314
noise_aug,sharp,ch0_rms,1.094638,0.89634412,-0.19829392,-0.483899,-0.181150,0.351961
noise_aug,sharp,ch0_skewness,-0.015809661,-0.01597338,-0.00016371838,-0.008525,-0.010356,0.630392
noise_aug,sharp,ch0_tooth_rms_cv,0.4208966,0.43679784,0.015901241,0.605253,0.037779,0.552941
noise_aug,sharp,ch0_tpf_amp_ratio,0.0038090365,0.004300769,0.00049173253,0.347574,0.129096,0.524510
noise_aug,sharp,ch1_band0_frac,0.79873941,0.42705235,-0.37168705,-1.718190,-0.465342,0.238235
noise_aug,sharp,ch1_band1_frac,0.084574874,0.081580217,-0.0029946569,-0.028817,-0.035408,0.496078
noise_aug,sharp,ch1_band2_frac,0.092882792,0.11246576,0.019582965,0.334620,0.210835,0.583333
noise_aug,sharp,ch1_band3_frac,0.00022422419,0.12060712,0.1203829,682.094498,536.886294,0.023529
noise_aug,sharp,ch1_band4_frac,0.00012508713,0.10529037,0.10516528,672.781394,840.736231,0.013725
noise_aug,sharp,ch1_band5_frac,9.4011587e-05,0.080225618,0.080131607,649.381163,852.358826,0.000000
noise_aug,sharp,ch1_crest,1.0581414,1.1415955,0.083454058,2.763872,0.078869,0.508824
noise_aug,sharp,ch1_kurtosis,2.210076,2.6749402,0.46486425,1.354779,0.210339,0.660784
noise_aug,sharp,ch1_rms,4.2847664,3.5618459,-0.72292053,-0.432894,-0.168719,0.340196
noise_aug,sharp,ch1_skewness,-0.021740965,-0.017881174,0.0038597902,0.022616,0.177535,0.826471
noise_aug,sharp,ch1_tooth_rms_cv,0.02585174,0.037766955,0.011915214,1.050544,0.460906,0.601961
noise_aug,sharp,ch1_tpf_amp_ratio,0.00088323457,0.018114052,0.017230817,30.611759,19.508767,0.050980
noise_aug,sharp,ch2_band0_frac,0.0093511957,0.019086121,0.0097349258,0.743923,1.041035,0.874510
noise_aug,sharp,ch2_band1_frac,0.20806202,0.29045394,0.082391924,0.351510,0.395997,0.435294
noise_aug,sharp,ch2_band2_frac,0.20609336,0.15563721,-0.050456147,-0.175952,-0.244822,0.446078
noise_aug,sharp,ch2_band3_frac,0.17112238,0.18550315,0.014380769,0.140020,0.084038,0.518627
noise_aug,sharp,ch2_band4_frac,0.1214044,0.18710138,0.065696979,0.617244,0.541142,0.454902
noise_aug,sharp,ch2_band5_frac,0.011331321,0.016299028,0.0049677068,0.606132,0.438405,0.773529
noise_aug,sharp,ch2_crest,1.4802864,1.6371818,0.15689544,0.605265,0.105990,0.542157
noise_aug,sharp,ch2_kurtosis,2.6754214,2.9971785,0.32175707,0.324038,0.120264,0.943137
noise_aug,sharp,ch2_rms,0.94335809,0.71232334,-0.23103474,-0.670586,-0.244907,0.508824
noise_aug,sharp,ch2_skewness,-0.19896918,0.067498122,0.2664673,0.455452,1.339239,0.494118
noise_aug,sharp,ch2_tooth_rms_cv,0.16432203,0.25271477,0.088392737,0.748869,0.537924,0.559804
noise_aug,sharp,ch2_tpf_amp_ratio,0.099447236,0.10559405,0.0061468168,0.116311,0.061810,0.352941
noise_aug,sharp,ch3_band0_frac,0.28610928,0.27897066,-0.0071386143,-0.034835,-0.024951,0.352941
noise_aug,sharp,ch3_band1_frac,0.16448148,0.17365496,0.0091734776,0.117240,0.055772,0.461765
noise_aug,sharp,ch3_band2_frac,0.16178827,0.13720805,-0.024580218,-0.385558,-0.151928,0.584314
noise_aug,sharp,ch3_band3_frac,0.13910493,0.12187029,-0.017234638,-0.323898,-0.123897,0.551961
noise_aug,sharp,ch3_band4_frac,0.088849227,0.10084745,0.01199822,0.437016,0.135040,0.743137
noise_aug,sharp,ch3_band5_frac,0.098445368,0.096015245,-0.0024301231,-0.052757,-0.024685,0.456863
noise_aug,sharp,ch3_crest,1.1776664,1.2360425,0.0583761,1.099069,0.049569,0.588235
noise_aug,sharp,ch3_kurtosis,3.8497455,5.4669109,1.6171654,1.827376,0.420071,0.602941
noise_aug,sharp,ch3_rms,0.30210757,0.30172737,-0.00038019445,-0.019818,-0.001258,0.573529
noise_aug,sharp,ch3_skewness,0.66597055,0.93285057,0.26688002,0.734473,0.400738,0.530392
noise_aug,sharp,ch3_tooth_rms_cv,0.035598482,0.037895767,0.0022972857,0.337005,0.064533,0.723529
noise_aug,sharp,ch3_tpf_amp_ratio,0.032344303,0.029617939,-0.0027263639,-0.210447,-0.084292,0.660784
noise_aug,sharp,ch4_band0_frac,0.043292554,0.034581408,-0.0087111459,-0.281317,-0.201216,0.547059
noise_aug,sharp,ch4_band1_frac,0.27473686,0.27628374,0.0015468787,0.009470,0.005630,0.388235
noise_aug,sharp,ch4_band2_frac,0.24504653,0.19972969,-0.045316842,-0.363109,-0.184932,0.461765
noise_aug,sharp,ch4_band3_frac,0.14874611,0.16317083,0.014424719,0.270540,0.096975,0.407843
noise_aug,sharp,ch4_band4_frac,0.096929198,0.09588135,-0.001047848,-0.016366,-0.010810,0.523529
noise_aug,sharp,ch4_band5_frac,0.067408092,0.052198615,-0.015209477,-0.322647,-0.225633,0.520588
noise_aug,sharp,ch4_crest,1.4050384,1.4477168,0.042678388,0.234000,0.030375,0.676471
noise_aug,sharp,ch4_kurtosis,3.2329399,3.6157552,0.38281534,0.612886,0.118411,0.865686
noise_aug,sharp,ch4_rms,0.15004914,0.15673977,0.006690627,0.179736,0.044590,0.516667
noise_aug,sharp,ch4_skewness,0.44215962,0.57341932,0.1312597,0.386483,0.296860,0.652941
noise_aug,sharp,ch4_tooth_rms_cv,0.084090059,0.095528587,0.011438528,0.281185,0.136027,0.575490
noise_aug,sharp,ch4_tpf_amp_ratio,0.060780213,0.064359168,0.003578955,0.089461,0.058884,0.508824
noise_aug,sharp,ch5_band0_frac,0.03111954,0.0265488,-0.0045707401,-0.168676,-0.146877,0.576471
noise_aug,sharp,ch5_band1_frac,0.20696726,0.19430927,-0.012657985,-0.069297,-0.061159,0.435294
noise_aug,sharp,ch5_band2_frac,0.3932928,0.33892945,-0.054363354,-0.356899,-0.138226,0.455882
noise_aug,sharp,ch5_band3_frac,0.13135991,0.11922653,-0.012133384,-0.257354,-0.092367,0.406863
noise_aug,sharp,ch5_band4_frac,0.079568349,0.081370046,0.0018016975,0.040348,0.022643,0.663725
noise_aug,sharp,ch5_band5_frac,0.050727751,0.079547809,0.028820058,0.570300,0.568132,0.526471
noise_aug,sharp,ch5_crest,1.4357989,1.4843409,0.048541987,0.296976,0.033808,0.333333
noise_aug,sharp,ch5_kurtosis,2.9488381,3.1675146,0.21867655,0.464629,0.074157,0.786275
noise_aug,sharp,ch5_rms,0.19132361,0.19419217,0.0028685558,0.078287,0.014993,0.535294
noise_aug,sharp,ch5_skewness,0.38125467,0.39769742,0.016442748,0.056607,0.043128,0.599020
noise_aug,sharp,ch5_tooth_rms_cv,0.10203803,0.1311911,0.029153077,0.577685,0.285708,0.462745
noise_aug,sharp,ch5_tpf_amp_ratio,0.055496024,0.061261103,0.0057650791,0.190232,0.103883,0.537255
noise_aug,sharp,energy_frac_ch0,0.058475151,0.059119053,0.00064390185,0.361881,0.011012,0.610784
noise_aug,sharp,energy_frac_ch1,0.8836246,0.90423256,0.020607965,0.607465,0.023322,0.500980
noise_aug,sharp,energy_frac_ch2,0.04113655,0.025950779,-0.015185771,-0.443693,-0.369155,0.473529
noise_aug,sharp,energy_frac_ch3,0.0048482995,0.006405934,0.0015576346,0.575508,0.321274,0.583333
noise_aug,sharp,energy_frac_ch4,0.0010649405,0.001406088,0.00034114754,0.768356,0.320344,0.553922
noise_aug,sharp,energy_frac_ch5,0.0018104221,0.0029233777,0.0011129556,0.985654,0.614749,0.408824
noise_aug,sharp,high_band_frac,0.011751773,0.018254283,0.0065025096,1.151719,0.553322,0.650000
noise_aug,sharp,total_rms,1.8646022,1.5286653,-0.33593683,-0.488153,-0.180165,0.353922
noise_aug,worn,ch0_band0_frac,0.0046332941,0.0062263067,0.0015930126,0.562362,0.343819,0.320069
noise_aug,worn,ch0_band1_frac,0.98208213,0.97742819,-0.0046539342,-0.758614,-0.004739,0.364706
noise_aug,worn,ch0_band2_frac,0.002728005,0.0035939055,0.00086590051,0.569771,0.317412,0.537716
noise_aug,worn,ch0_band3_frac,0.0026568001,0.0030897024,0.00043290228,0.363583,0.162941,0.653287
noise_aug,worn,ch0_band4_frac,0.0030907785,0.0036880148,0.00059723632,0.458260,0.193232,0.523702
noise_aug,worn,ch0_band5_frac,0.0031478864,0.0035968801,0.00044899363,0.330241,0.142633,0.409862
noise_aug,worn,ch0_crest,1.8972932,2.0111749,0.11388173,0.651543,0.060023,0.598443
noise_aug,worn,ch0_kurtosis,1.5981081,1.630473,0.032364907,0.646382,0.020252,0.739619
noise_aug,worn,ch0_rms,1.6641238,1.3650666,-0.29905721,-0.347664,-0.179709,0.432353
noise_aug,worn,ch0_skewness,-0.011776697,-0.02437278,-0.012596083,-0.635518,-1.069577,0.490484
noise_aug,worn,ch0_tooth_rms_cv,0.39760559,0.40717831,0.0095727137,0.329459,0.024076,0.611938
noise_aug,worn,ch0_tpf_amp_ratio,0.0030529902,0.0036690056,0.00061601543,0.435766,0.201774,0.568512
noise_aug,worn,ch1_band0_frac,0.65669002,0.46979264,-0.18689739,-0.290731,-0.284605,0.226471
noise_aug,worn,ch1_band1_frac,0.022030967,0.070203454,0.048172487,0.579212,2.186581,0.433391
noise_aug,worn,ch1_band2_frac,0.083980745,0.12864459,0.044663845,0.285397,0.531834,0.326817
noise_aug,worn,ch1_band3_frac,0.00017600102,0.10411467,0.10393867,387.316887,590.557188,0.113841
noise_aug,worn,ch1_band4_frac,6.3335488e-05,0.096081079,0.096017744,685.787582,1516.018031,0.056920
noise_aug,worn,ch1_band5_frac,4.343938e-05,0.083851136,0.083807697,927.050279,1929.302277,0.003460
noise_aug,worn,ch1_crest,1.0387061,1.1117153,0.073009253,1.733454,0.070289,0.401384
noise_aug,worn,ch1_kurtosis,2.371822,2.644904,0.27308203,0.369084,0.115136,0.970588
noise_aug,worn,ch1_rms,6.5480722,5.4339667,-1.1141055,-0.330461,-0.170143,0.478720
noise_aug,worn,ch1_skewness,-0.031065346,-9.3032589e-05,0.030972314,0.174295,0.997005,0.777682
noise_aug,worn,ch1_tooth_rms_cv,0.017993949,0.037285811,0.019291863,0.822763,1.072131,0.620415
noise_aug,worn,ch1_tpf_amp_ratio,0.00058047516,0.016998952,0.016418477,15.517782,28.284547,0.114014
noise_aug,worn,ch2_band0_frac,0.016298047,0.020046958,0.0037489106,0.196067,0.230022,0.731315
noise_aug,worn,ch2_band1_frac,0.16039355,0.19185017,0.031456626,0.192779,0.196122,0.425260
noise_aug,worn,ch2_band2_frac,0.29373118,0.23665166,-0.057079512,-0.279053,-0.194326,0.434083
noise_aug,worn,ch2_band3_frac,0.10298489,0.14701404,0.044029149,0.622390,0.427530,0.507958
noise_aug,worn,ch2_band4_frac,0.23902639,0.22594052,-0.013085877,-0.053383,-0.054747,0.356228
noise_aug,worn,ch2_band5_frac,0.013238743,0.016857865,0.0036191224,0.488429,0.273374,0.742215
noise_aug,worn,ch2_crest,1.374628,1.4520058,0.077377838,0.360317,0.056290,0.627682
noise_aug,worn,ch2_kurtosis,2.6675527,2.7730129,0.10546019,0.237358,0.039534,0.782007
noise_aug,worn,ch2_rms,0.82795875,0.60198304,-0.2259757,-0.618780,-0.272931,0.499135
noise_aug,worn,ch2_skewness,0.018945702,0.17075269,0.15180699,0.359035,8.012740,0.442561
noise_aug,worn,ch2_tooth_rms_cv,0.11990188,0.12885767,0.008955789,0.126334,0.074693,0.691176
noise_aug,worn,ch2_tpf_amp_ratio,0.10006333,0.09925849,-0.0008048363,-0.009962,-0.008043,0.453287
noise_aug,worn,ch3_band0_frac,0.33678739,0.40154621,0.064758814,0.289282,0.192284,0.468858
noise_aug,worn,ch3_band1_frac,0.14046564,0.16726117,0.026795534,0.444315,0.190762,0.423702
noise_aug,worn,ch3_band2_frac,0.1506968,0.1322776,-0.018419196,-0.229157,-0.122227,0.579412
noise_aug,worn,ch3_band3_frac,0.10901849,0.14624735,0.037228857,0.928594,0.341491,0.335640
noise_aug,worn,ch3_band4_frac,0.093754223,0.088484349,-0.0052698732,-0.076021,-0.056209,0.506574
noise_aug,worn,ch3_band5_frac,0.085251241,0.081480245,-0.0037709963,-0.107643,-0.044234,0.521972
noise_aug,worn,ch3_crest,1.1803263,1.214705,0.034378748,0.642981,0.029126,0.533737
noise_aug,worn,ch3_kurtosis,3.8505793,4.8206747,0.97009541,0.675625,0.251935,0.841522
noise_aug,worn,ch3_rms,0.29155255,0.29086641,-0.00068614175,-0.015925,-0.002353,0.488927
noise_aug,worn,ch3_skewness,0.6679819,1.0254683,0.35748642,0.612391,0.535174,0.694118
noise_aug,worn,ch3_tooth_rms_cv,0.035931304,0.040034843,0.0041035389,0.390746,0.114205,0.786505
noise_aug,worn,ch3_tpf_amp_ratio,0.033182067,0.032212449,-0.00096961839,-0.042681,-0.029221,0.670934
noise_aug,worn,ch4_band0_frac,0.082662115,0.072227047,-0.010435068,-0.170382,-0.126238,0.556401
noise_aug,worn,ch4_band1_frac,0.18353008,0.27674306,0.093212974,0.799719,0.507889,0.448097
noise_aug,worn,ch4_band2_frac,0.19056329,0.21606687,0.025503584,0.258693,0.133833,0.454498
noise_aug,worn,ch4_band3_frac,0.13366667,0.12432435,-0.0093423277,-0.167249,-0.069893,0.359689
noise_aug,worn,ch4_band4_frac,0.23987085,0.19640586,-0.04346499,-0.343231,-0.181202,0.419896
noise_aug,worn,ch4_band5_frac,0.043851473,0.047056841,0.0032053677,0.170779,0.073096,0.525087
noise_aug,worn,ch4_crest,1.4638833,1.5031795,0.039296184,0.305049,0.026844,0.618339
noise_aug,worn,ch4_kurtosis,3.1549548,3.1389861,-0.015968724,-0.032267,-0.005061,0.748789
noise_aug,worn,ch4_rms,0.22213867,0.18262157,-0.039517102,-0.592255,-0.177894,0.484083
noise_aug,worn,ch4_skewness,0.45879358,0.36249362,-0.096299968,-0.409701,-0.209898,0.530450
noise_aug,worn,ch4_tooth_rms_cv,0.092819776,0.093248799,0.00042902211,0.016249,0.004622,0.616782
noise_aug,worn,ch4_tpf_amp_ratio,0.09969216,0.092534136,-0.0071580248,-0.109864,-0.071801,0.454844
noise_aug,worn,ch5_band0_frac,0.10096725,0.093331808,-0.0076354461,-0.074939,-0.075623,0.570242
noise_aug,worn,ch5_band1_frac,0.15848011,0.15203481,-0.0064452952,-0.057904,-0.040669,0.425260
noise_aug,worn,ch5_band2_frac,0.20902555,0.284748,0.07572245,0.495569,0.362264,0.480450
noise_aug,worn,ch5_band3_frac,0.12866466,0.10010781,-0.028556853,-0.532072,-0.221948,0.444118
noise_aug,worn,ch5_band4_frac,0.19493272,0.12499668,-0.06993604,-0.481956,-0.358770,0.363149
noise_aug,worn,ch5_band5_frac,0.038745999,0.031727243,-0.0070187562,-0.279517,-0.181148,0.576644
noise_aug,worn,ch5_crest,1.4391154,1.4688057,0.029690288,0.196146,0.020631,0.652768
noise_aug,worn,ch5_kurtosis,3.0646275,3.1611894,0.096561884,0.202506,0.031509,0.715744
noise_aug,worn,ch5_rms,0.27141423,0.2178522,-0.053562028,-0.663218,-0.197344,0.518512
noise_aug,worn,ch5_skewness,0.46580583,0.55184787,0.08604203,0.349087,0.184717,0.530450
noise_aug,worn,ch5_tooth_rms_cv,0.096988144,0.10492831,0.007940162,0.243348,0.081867,0.582872
noise_aug,worn,ch5_tpf_amp_ratio,0.083804966,0.056569986,-0.02723498,-0.489920,-0.324981,0.402768
noise_aug,worn,energy_frac_ch0,0.060060728,0.05907224,-0.00098848818,-0.123421,-0.016458,0.648789
noise_aug,worn,energy_frac_ch1,0.91149112,0.91132051,-0.0001706037,-0.007606,-0.000187,0.622145
noise_aug,worn,energy_frac_ch2,0.01203369,0.015394228,0.0033605374,0.302278,0.279261,0.574048
noise_aug,worn,energy_frac_ch3,0.0018328183,0.0032746573,0.0014418391,1.036956,0.786679,0.593599
noise_aug,worn,energy_frac_ch4,0.0010050075,0.0010073468,2.3393476e-06,0.006293,0.002328,0.661938
noise_aug,worn,energy_frac_ch5,0.0016637536,0.0020545013,0.00039074772,0.374236,0.234859,0.430623
noise_aug,worn,high_band_frac,0.007603618,0.010456312,0.0028526937,0.811572,0.375176,0.559516
noise_aug,worn,total_rms,2.7796699,2.3013286,-0.4783413,-0.340623,-0.172086,0.442388
noise_aug,severe,ch0_band0_frac,0.0038062973,0.0033302094,-0.00047608791,-0.246970,-0.125079,0.574332
noise_aug,severe,ch0_band1_frac,0.98379391,0.98432033,0.00052642148,0.087678,0.000535,0.470856
noise_aug,severe,ch0_band2_frac,0.0021466928,0.0022373899,9.0697046e-05,0.053620,0.042250,0.500267
noise_aug,severe,ch0_band3_frac,0.0025995452,0.0027402253,0.00014068013,0.193145,0.054117,0.638235
noise_aug,severe,ch0_band4_frac,0.0031918333,0.0034411463,0.00024931295,0.226335,0.078110,0.595722
noise_aug,severe,ch0_band5_frac,0.0027958557,0.0030407915,0.00024493582,0.227447,0.087607,0.534225
noise_aug,severe,ch0_crest,1.8477867,1.8605675,0.012780799,0.087697,0.006917,0.624866
noise_aug,severe,ch0_kurtosis,1.5824057,1.5676652,-0.014740477,-0.366710,-0.009315,0.748663
noise_aug,severe,ch0_rms,1.9865755,1.8335691,-0.15300632,-0.193881,-0.077020,0.503743
noise_aug,severe,ch0_skewness,-0.0095735139,-0.0029603703,0.0066131436,0.309086,0.690775,0.584225
noise_aug,severe,ch0_tooth_rms_cv,0.38562701,0.38287841,-0.0027485946,-0.151024,-0.007128,0.704545
noise_aug,severe,ch0_tpf_amp_ratio,0.0025885676,0.0027039945,0.00011542697,0.111029,0.044591,0.580481
noise_aug,severe,ch1_band0_frac,0.44006322,0.12726071,-0.3128025,-0.514004,-0.710813,0.207754
noise_aug,severe,ch1_band1_frac,0.017547799,0.085272928,0.06772513,0.541467,3.859466,0.279947
noise_aug,severe,ch1_band2_frac,0.1531992,0.16151288,0.008313684,0.033541,0.054267,0.306684
noise_aug,severe,ch1_band3_frac,0.00017953859,0.17598459,0.17580505,578.303227,979.204801,0.050000
noise_aug,severe,ch1_band4_frac,7.6755411e-05,0.19238346,0.1923067,1477.208648,2505.448082,0.050000
noise_aug,severe,ch1_band5_frac,4.7754056e-05,0.12374614,0.12369838,1696.541541,2590.321981,0.050000
noise_aug,severe,ch1_crest,1.0278484,1.04966,0.021811627,0.481016,0.021221,0.550000
noise_aug,severe,ch1_kurtosis,2.4190613,2.8522495,0.43318813,0.703443,0.179073,0.989305
noise_aug,severe,ch1_rms,7.8392894,7.2220744,-0.61721496,-0.226991,-0.078734,0.362834
noise_aug,severe,ch1_skewness,0,-0.067645062,-0.067645062,-0.411009,-67645061828.827209,0.907487
noise_aug,severe,ch1_tooth_rms_cv,0.013223328,0.012822391,-0.00040093617,-0.018969,-0.030320,0.774599
noise_aug,severe,ch1_tpf_amp_ratio,0.00070261043,0.036944112,0.036241501,23.850420,51.581218,0.066043
noise_aug,severe,ch2_band0_frac,0.017492668,0.0156008,-0.0018918684,-0.145590,-0.108152,0.892513
noise_aug,severe,ch2_band1_frac,0.11771534,0.088225146,-0.029490196,-0.188935,-0.250521,0.517112
noise_aug,severe,ch2_band2_frac,0.23737857,0.17578229,-0.061596282,-0.434771,-0.259485,0.449465
noise_aug,severe,ch2_band3_frac,0.12718365,0.1152614,-0.011922253,-0.139632,-0.093740,0.465508
noise_aug,severe,ch2_band4_frac,0.25718348,0.24967796,-0.0075055196,-0.034135,-0.029184,0.443850
noise_aug,severe,ch2_band5_frac,0.014675545,0.014743066,6.752075e-05,0.007495,0.004601,0.714171
noise_aug,severe,ch2_crest,1.383765,1.3174388,-0.066326202,-0.299665,-0.047932,0.829412
noise_aug,severe,ch2_kurtosis,2.839591,2.9511987,0.11160768,0.234745,0.039304,0.809626
noise_aug,severe,ch2_rms,0.78906404,0.73714484,-0.051919191,-0.134047,-0.065798,0.549198
noise_aug,severe,ch2_skewness,0.024741894,-0.18287301,-0.2076149,-0.440200,-8.391229,0.651337
noise_aug,severe,ch2_tooth_rms_cv,0.10083669,0.10320152,0.0023648339,0.047917,0.023452,0.783155
noise_aug,severe,ch2_tpf_amp_ratio,0.10805579,0.11984244,0.01178665,0.126107,0.109079,0.383422
noise_aug,severe,ch3_band0_frac,0.4363322,0.39621775,-0.040114455,-0.347170,-0.091936,0.395722
noise_aug,severe,ch3_band1_frac,0.12724952,0.14247076,0.015221237,0.332184,0.119617,0.477807
noise_aug,severe,ch3_band2_frac,0.12502914,0.13254881,0.0075196746,0.183543,0.060143,0.593048
noise_aug,severe,ch3_band3_frac,0.10894048,0.11266296,0.0037224791,0.115259,0.034170,0.639305
noise_aug,severe,ch3_band4_frac,0.083367948,0.091113969,0.0077460209,0.262690,0.092914,0.673529
noise_aug,severe,ch3_band5_frac,0.093467763,0.098401126,0.0049333635,0.217648,0.052781,0.572460
noise_aug,severe,ch3_crest,1.1802526,1.1772589,-0.0029937007,-0.038108,-0.002536,0.796791
noise_aug,severe,ch3_kurtosis,4.2637313,4.4387363,0.17500496,0.094329,0.041045,0.879679
noise_aug,severe,ch3_rms,0.27148575,0.2826364,0.011150641,0.834767,0.041073,0.420321
noise_aug,severe,ch3_skewness,0.88736119,0.86868192,-0.018679271,-0.039570,-0.021050,0.807754
noise_aug,severe,ch3_tooth_rms_cv,0.034447526,0.034608823,0.00016129645,0.018096,0.004682,0.880214
noise_aug,severe,ch3_tpf_amp_ratio,0.028322119,0.024456567,-0.003865552,-0.228599,-0.136485,0.594652
noise_aug,severe,ch4_band0_frac,0.078179338,0.068939784,-0.0092395535,-0.102318,-0.118184,0.658021
noise_aug,severe,ch4_band1_frac,0.17078561,0.16877025,-0.0020153633,-0.018860,-0.011801,0.452941
noise_aug,severe,ch4_band2_frac,0.16905695,0.1856351,0.016578154,0.188948,0.098063,0.594920
noise_aug,severe,ch4_band3_frac,0.11869843,0.11245053,-0.0062478982,-0.116190,-0.052637,0.544652
noise_aug,severe,ch4_band4_frac,0.31382745,0.31487503,0.0010475816,0.007185,0.003338,0.478075
noise_aug,severe,ch4_band5_frac,0.038831159,0.047008296,0.0081771368,0.485643,0.210582,0.635294
noise_aug,severe,ch4_crest,1.4736626,1.4390039,-0.034658616,-0.234041,-0.023519,0.899733
noise_aug,severe,ch4_kurtosis,3.0820956,3.0165547,-0.065540972,-0.124636,-0.021265,0.943850
noise_aug,severe,ch4_rms,0.22644584,0.19289921,-0.033546626,-0.448738,-0.148144,0.442246
noise_aug,severe,ch4_skewness,0.47984424,0.52125872,0.041414478,0.148822,0.086308,0.764973
noise_aug,severe,ch4_tooth_rms_cv,0.090909472,0.078625783,-0.012283689,-0.518561,-0.135120,0.634225
noise_aug,severe,ch4_tpf_amp_ratio,0.12756172,0.130253,0.0026912767,0.032575,0.021098,0.506417
noise_aug,severe,ch5_band0_frac,0.10491998,0.070872341,-0.034047644,-0.225662,-0.324511,0.598396
noise_aug,severe,ch5_band1_frac,0.1260663,0.12911265,0.0030463498,0.042069,0.024165,0.507487
noise_aug,severe,ch5_band2_frac,0.16424447,0.19942699,0.035182517,0.351721,0.214208,0.491444
noise_aug,severe,ch5_band3_frac,0.11588483,0.13583007,0.019945249,0.417534,0.172113,0.540374
noise_aug,severe,ch5_band4_frac,0.30545003,0.26875024,-0.036699792,-0.231508,-0.120150,0.406684
noise_aug,severe,ch5_band5_frac,0.040969138,0.050336208,0.0093670698,0.364490,0.228637,0.562032
noise_aug,severe,ch5_crest,1.4835469,1.4286118,-0.054935125,-0.229597,-0.037030,0.467380
noise_aug,severe,ch5_kurtosis,3.0960516,3.0117961,-0.084255522,-0.121425,-0.027214,0.857487
noise_aug,severe,ch5_rms,0.26161945,0.22963492,-0.031984529,-0.283125,-0.122256,0.709091
noise_aug,severe,ch5_skewness,0.53375757,0.52091064,-0.012846933,-0.032368,-0.024069,0.552674
noise_aug,severe,ch5_tooth_rms_cv,0.092870147,0.088139307,-0.0047308394,-0.094080,-0.050940,0.510695
noise_aug,severe,ch5_tpf_amp_ratio,0.10717617,0.076956676,-0.030219497,-0.337357,-0.281961,0.373529
noise_aug,severe,energy_frac_ch0,0.060117685,0.065583128,0.0054654435,0.671640,0.090912,0.506684
noise_aug,severe,energy_frac_ch1,0.91886032,0.91875382,-0.00010649985,-0.004327,-0.000116,0.572727
noise_aug,severe,energy_frac_ch2,0.0080881008,0.0059502316,-0.0021378692,-0.226020,-0.264323,0.653476
noise_aug,severe,energy_frac_ch3,0.0010628536,0.0012635264,0.00020067282,0.241467,0.188806,0.683690
noise_aug,severe,energy_frac_ch4,0.00094984231,0.00089578679,-5.4055524e-05,-0.088394,-0.056910,0.793583
noise_aug,severe,energy_frac_ch5,0.0012894378,0.0010041293,-0.00028530849,-0.245237,-0.221266,0.877273
noise_aug,severe,high_band_frac,0.0076498361,0.0087541601,0.001104324,0.361755,0.144359,0.640909
noise_aug,severe,total_rms,3.3177083,3.0567785,-0.26092986,-0.231291,-0.078648,0.489572
